NAICS_Code,NAICS_Sector,Name,Address,City,Zipcode,Business
6215,Health Care and Social Assistance,Quest Diagnostics,Medford Ctr,Medford,97504,Laboratories-Medical
6215,Health Care and Social Assistance,Rogue Valley Pain,Alder Creek Dr,Medford,97504,Pain Control
6215,Health Care and Social Assistance,Siskiyou Imaging LLC,Maple St,Ashland,97520,Diagnostic Imaging Centers
6215,Health Care and Social Assistance,Touchstone Interventional Pain,E Mcandrews Rd,Medford,97504,Pain Control
6215,Health Care and Social Assistance,Upper Rogue Wellness Ctr,E Main St # 1,Medford,97501,Drug Detection Service & Equipment
6216,Health Care and Social Assistance,Addus Homecare,N Riverside Ave # 113,Medford,97501,Home Health Service
6216,Health Care and Social Assistance,Adult Family Care Providers,Agate Rd,Eagle Point,97524,Home Health Service
6216,Health Care and Social Assistance,Affordable At Home Care,Town Centre Dr # C,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,All About Care,Orinda Cir,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,All Care,W Main St,Medford,97501,Home Health Service
6216,Health Care and Social Assistance,All Care Home Care Support Svc,,Ashland,97520,Home Health Service
6216,Health Care and Social Assistance,Aspire Care Giving,E Main St,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Cancienne LLC,Freeman Ct,Central Point,97502,Home Health Service
6216,Health Care and Social Assistance,Careteam,Freeman Ct,Central Point,97502,Home Health Service
6216,Health Care and Social Assistance,Countryside Home Care LLC,Snowy Butte Ln,Central Point,97502,Home Health Service
6216,Health Care and Social Assistance,Decorum's Way In Home Care,,Medford,97501,Home Health Service
6216,Health Care and Social Assistance,Family Resource Home Care,Crater Lake Ave # I,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Glanton Ayo A,Juanipero Way # 101,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Good Life At Home Care,E Mcandrews Rd # I,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Home Instead,E Mcandrews Rd # 100,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Interim Healthcare,,Ashland,97520,Home Health Service
6216,Health Care and Social Assistance,Interim Healthcare,Crater Lake Ave # 102,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Interim Healthcare,Arrowhead Dr # 103,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Jerry Sauer Private Care Giver,Hamilton St,Medford,97501,Home Health Service
6216,Health Care and Social Assistance,My Home Care LLC,Siskiyou Blvd # 4,Ashland,97520,Home Health Service
6216,Health Care and Social Assistance,New Haven Adult Care Home LLC,Marilee St,Central Point,97502,Home Health Service
6216,Health Care and Social Assistance,New Horizons,W Stewart Ave # 101,Medford,97501,Home Health Service
6216,Health Care and Social Assistance,New Outlook Home Care,,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,New Outlook Home Care LLC,Mistletoe Rd # 308,Ashland,97520,Home Health Service
6216,Health Care and Social Assistance,Peace of Mind In Home Care,Heathrow Way,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,RCR Star Oregon Inc,Sky Park Drive Sutie 102,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Rider Kirby D,Heathrow Way,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Right At Home,Golf View Dr # B,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Rogue Valley In Home Care,Crater Lake Ave,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Sandu Rebecca Provider,Beverly Way,Jacksonville,97530,Home Health Service
6216,Health Care and Social Assistance,Senior Services With Grace,Business Park Dr,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Signature Healthcare At Home,S Front St,Central Point,97502,Home Health Service
6216,Health Care and Social Assistance,Southern Oregon Home Health,Biddle Rd # 105,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Trinity Home Care Medford,E Main St,Medford,97504,Home Health Service
6216,Health Care and Social Assistance,Visiting Angels Senior Hm Care,N Phoenix Rd # 105,Medford,97504,Home Health Service
6219,Health Care and Social Assistance,Advanced Health & Wellness,Biddle Rd,Medford,97504,Health Services
6219,Health Care and Social Assistance,Allied Health Svc Medford,Murphy Rd,Medford,97504,Health Services
6219,Health Care and Social Assistance,American Red Cross Blood Svc,Progress Dr # 102,Medford,97504,Blood & Organ Banks & Centers
6219,Health Care and Social Assistance,Anatrypsis Message,E Barnett Rd,Medford,97504,Holistic Health Services
6219,Health Care and Social Assistance,Anthea Health LLC,Strawberry Ln,Ashland,97520,Holistic Health Services
6219,Health Care and Social Assistance,Ashland Healing Ctr,A St,Ashland,97520,Holistic Health Services
6219,Health Care and Social Assistance,Avamere At Waterford,Crater Lake Ave,Medford,97504,Health Services
6219,Health Care and Social Assistance,Ayurvedic Rasayanas,Siskiyou Blvd,Ashland,97520,Wellness Programs
6219,Health Care and Social Assistance,Bartlett House of Medford,Lone Pine Rd,Medford,97504,Ambulance Service
6219,Health Care and Social Assistance,Birch Grove Health Ctr-La Clnc,S Central Ave,Medford,97501,Health Services
6219,Health Care and Social Assistance,Blenkush Chiropractic Clinic,S Holly St,Medford,97501,Health Services
6219,Health Care and Social Assistance,Blood Chemistry Blood,Ashland St,Ashland,97520,Blood & Organ Banks & Centers
6219,Health Care and Social Assistance,Bloom Nancy Ma Counselor,4th St,Ashland,97520,Hypnotherapy
6219,Health Care and Social Assistance,Care Anywhere Health-Wellness,E Barnett Rd,Medford,97504,Health Services
6219,Health Care and Social Assistance,Cascadia Rooted Wellness LLC,Siskiyou Blvd # 2,Ashland,97520,Wellness Programs
6219,Health Care and Social Assistance,CBD From the Gods,,Ashland,97520,Wellness Programs
6219,Health Care and Social Assistance,Community Tissue Svc,Crater Lake Ave # B,Medford,97504,Organ & Tissue Banks
6219,Health Care and Social Assistance,Compassionate Hands Caregiving,Crater Lake Ave # 31,Medford,97504,Health Services
6219,Health Care and Social Assistance,Cooking For Wellness,Disk Dr # E,Medford,97501,Wellness Programs
6219,Health Care and Social Assistance,CPAP Unlimited Inc,E E St,Jacksonville,97530,Sleep Disorders-Diagnostic/Treatment
6219,Health Care and Social Assistance,CSL Plasma,S Riverside Ave,Medford,97501,Plasma Collectors
6219,Health Care and Social Assistance,Deb Holden,Milligan Way,Medford,97504,Ambulance Service
6219,Health Care and Social Assistance,Elements of Health Oregon LLC,A St # 3,Ashland,97520,Health Services
6219,Health Care and Social Assistance,Embody Healing Ctr,A St # 17,Ashland,97520,Holistic Health Services
6219,Health Care and Social Assistance,Empowher Health,N 5th St,Jacksonville,97530,Health Services
6219,Health Care and Social Assistance,Gold Hill Health PC,Golf View Dr # A,Medford,97504,Health Services
6219,Health Care and Social Assistance,Graven Susannah,940 Town Centre Dr # B,Medford,97504,Health Services
6219,Health Care and Social Assistance,Gumaer Glenn F BS,N Riverside Ave,Medford,97501,Health Services
6219,Health Care and Social Assistance,Hawthorne Healing Ctr LLC,Hawthorne St,Medford,97504,Holistic Health Services
6219,Health Care and Social Assistance,Health Care Coalition-Southern,S Holly St,Medford,97501,Health Services
6219,Health Care and Social Assistance,Healthy Immunity LLC,Siskiyou Blvd # 3,Ashland,97520,Health Services
6219,Health Care and Social Assistance,Hidden Springs Wellness Ctr,Lit Way,Ashland,97520,Wellness Programs
6219,Health Care and Social Assistance,Hier Holistic LLC,Oak Grove Rd,Medford,97501,Holistic Health Services
6219,Health Care and Social Assistance,Hillcrest Caregiving,Ross Ln N,Medford,97501,Health Services
6219,Health Care and Social Assistance,Holistic Path For Wellness,State St,Medford,97504,Wellness Programs
6219,Health Care and Social Assistance,Inspired Wellness LLC,S Holly St # B,Medford,97501,Wellness Programs
6219,Health Care and Social Assistance,Jamie Harris LMT #19298,Myrtle St,Medford,97504,Health Services
6219,Health Care and Social Assistance,Jefferson Reg Health Alliance,Superior Ct # 208,Medford,97504,Health Services
6219,Health Care and Social Assistance,Jennifer Schmidt Perinatal,Bronte Cir,Medford,97504,Health Services
6219,Health Care and Social Assistance,La Clinica Sch-Based Health,W 1st St,Phoenix,97535,Health Services
6219,Health Care and Social Assistance,La Luna Wellness LLC,E Main St,Ashland,97520,Wellness Programs
6219,Health Care and Social Assistance,Market Street Wellness,Market St,Medford,97504,Wellness Programs
6219,Health Care and Social Assistance,Mercy Flights,Milligan Way,Medford,97504,Air Ambulance Service
6219,Health Care and Social Assistance,Monarque Health & Wellness,E Hersey St,Ashland,97520,Health Services
6219,Health Care and Social Assistance,Mountain View Mental Health,N Central Ave # 409,Medford,97501,Health Services
6219,Health Care and Social Assistance,Noble Integrative Health LLC,State St,Medford,97504,Health Services
6219,Health Care and Social Assistance,Nurturing Postpartum LLC,Ross Ct,Medford,97501,Health Services
6219,Health Care and Social Assistance,Optimum EMS,Dead Indian Memorial Rd,Ashland,97520,Ambulance Service
6219,Health Care and Social Assistance,Oregon Caregiver Registry,E Jackson St # A,Medford,97504,Health Services
6219,Health Care and Social Assistance,Paradigm Mental Health-Wllnss,S Central Ave # 101D,Medford,97501,Health Services
6219,Health Care and Social Assistance,Pat's Rainbow Reflexology,Ellendale Dr # 102,Medford,97504,Reflexologists
6219,Health Care and Social Assistance,Plexis Healthcare Systems Inc,S Riverside Ave,Medford,97501,Health Services
6219,Health Care and Social Assistance,Reign Whole Health & Healing,Town Centre Dr,Medford,97504,Health Services
6219,Health Care and Social Assistance,Reign Whole Health & Healing,S Central Ave # 110,Medford,97501,Health Services
6219,Health Care and Social Assistance,Reinhart Karla A,N Phoenix Rd # 325,Phoenix,97535,Wellness Programs
6219,Health Care and Social Assistance,Rejoyce Healthcare At Home LLC,Bullock Rd,Medford,97504,Health Services
6219,Health Care and Social Assistance,Rejoyce Healthcare At Home LLC,E Main St # 203,Medford,97504,Health Services
6219,Health Care and Social Assistance,Rivera Health & Wellness,N Central Ave,Medford,97501,Health Services
6219,Health Care and Social Assistance,Rogue Community Health Ctr,Wilson Way,White City,97503,Health Services
6219,Health Care and Social Assistance,Rogue Community Health Ctr,Walker Ave,Ashland,97520,Health Services
6219,Health Care and Social Assistance,Rogue Healing Hands,E Barnett Rd # B,Medford,97504,Holistic Health Services
6219,Health Care and Social Assistance,Rogue Health LLC,Golf View Dr # B,Medford,97504,Health Services
6219,Health Care and Social Assistance,Rogue Rescue Svc LLC,Oakridge Ave,Central Point,97502,Ambulance Service
6219,Health Care and Social Assistance,Rogue Valley Health & Wellness,Poplar Dr,Medford,97504,Health Services
6219,Health Care and Social Assistance,Rogue Valley Natural Medicine,Neil Creek Rd,Ashland,97520,Holistic Health Services
6219,Health Care and Social Assistance,Rogue Valley Search & Rescue,Antelope Rd,White City,97503,Ambulance Service
6219,Health Care and Social Assistance,Rosa Transformational Health,E Main St # 400,Medford,97504,Health Services
6219,Health Care and Social Assistance,Ruger Janet L,W Hersey St # 3,Ashland,97520,Health Services
6219,Health Care and Social Assistance,Safe Environments CPR,Tamarack Dr,Medford,97504,Medical Emergency Training
6219,Health Care and Social Assistance,Siskiyou Community Health Ctr,Biddle Rd # D,Medford,97504,Health Services
6219,Health Care and Social Assistance,Siskiyou Vital Medicine,Ellendale Dr # 102,Medford,97504,Health Services
6219,Health Care and Social Assistance,Skincare & Waxing By Becky,Ashland St,Ashland,97520,Health Services
6219,Health Care and Social Assistance,Sona Wellness,E Main St,Talent,97540,Wellness Programs
6219,Health Care and Social Assistance,Southern OR Behavioral Wllnss,E Barnett Rd,Medford,97504,Wellness Programs
6219,Health Care and Social Assistance,Southern OR Wellness Clinic,E Pine St # 101,Central Point,97502,Wellness Programs
6219,Health Care and Social Assistance,Southern Or Search & Rescue,Highway 238,Jacksonville,97530,Air Ambulance Service
6219,Health Care and Social Assistance,Southern Oregon Student Health,Siskiyou Blvd,Ashland,97520,Health Services
6219,Health Care and Social Assistance,Spruce Health Collective LLC,E Jackson St,Medford,97504,Health Services
6219,Health Care and Social Assistance,Starting Strong,W Main St,Medford,97501,Health Information & Referral Programs
6219,Health Care and Social Assistance,Sunny Day Health LLC,A St # 3,Ashland,97520,Health Services
6219,Health Care and Social Assistance,Vibrant Wellness LLC,S Pacific Hwy # A,Talent,97540,Wellness Programs
6219,Health Care and Social Assistance,Wellness Bound Mental Health,Oak St # 205,Central Point,97502,Health Services
6219,Health Care and Social Assistance,Wellness Rx's For Body & Mind,Valley View Dr,Medford,97504,Wellness Programs
6219,Health Care and Social Assistance,Wellness Works,Oak St # 106C,Ashland,97520,Wellness Programs
6219,Health Care and Social Assistance,Zena Palmer,E Main St # 103,Medford,97504,Health Services
6219,Health Care and Social Assistance,Zend Avesta Pilates,Applegate Way,Ashland,97520,Health Services
6221,Health Care and Social Assistance,Advanced Care Health Systems,E Mcandrews Rd # B,Medford,97504,Medical Centers
6221,Health Care and Social Assistance,Asante Ashland Community Hosp,Maple St,Ashland,97520,Hospitals
6221,Health Care and Social Assistance,Asante Rogue Regional Med Ctr,E Barnett Rd,Medford,97504,Hospitals
6221,Health Care and Social Assistance,Asante Three Rivers Med Ctr,E Main St # C,Medford,97501,Medical Centers
6221,Health Care and Social Assistance,Atrio Health Plans,Ohare Pkwy # B,Medford,97504,Medical Centers
6221,Health Care and Social Assistance,Donald P Robertson Do-Family,Avenue G # 100,White City,97503,Medical Centers
6221,Health Care and Social Assistance,PMG Ashland,Highway 99 N # 100,Ashland,97520,Medical Centers
6221,Health Care and Social Assistance,Providence Center-Occupational,Biddle Rd # 101,Medford,97504,Medical Centers
6221,Health Care and Social Assistance,Providence Medford Medical Ctr,Crater Lake Ave,Medford,97504,Hospitals
6221,Health Care and Social Assistance,Well Integrative Wellness Ctr,Siskiyou Blvd,Ashland,97520,Medical Centers
6222,Health Care and Social Assistance,Ability Services,Hitt Rd,Ashland,97520,Mental Health Services
6222,Health Care and Social Assistance,Columbiacare Services,Heathrow Way,Medford,97504,Mental Health Services
6222,Health Care and Social Assistance,Compass House Inc,N Ivy St,Medford,97501,Mental Health Services
6222,Health Care and Social Assistance,Giancarlo Paul,Siskiyou Blvd # B,Ashland,97520,Mental Health Services
6222,Health Care and Social Assistance,Inner Peace Counseling Inc,Siskiyou Blvd,Ashland,97520,Mental Health Services
6222,Health Care and Social Assistance,Jackson County Mental Health,E Main St # B,Medford,97504,Mental Health Services
6222,Health Care and Social Assistance,Kari Hays Bohemian Counseling,S Central Ave # 206,Medford,97501,Mental Health Services
6222,Health Care and Social Assistance,Optimal Behavioral Health,Highway 62 # B,Shady Cove,97539,Mental Health Services
6222,Health Care and Social Assistance,Oregon Behavioral Health Group,Oak St # 205,Central Point,97502,Mental Health Services
6222,Health Care and Social Assistance,Oregon Regional Behavioral,E Main St,Medford,97504,Mental Health Services
6222,Health Care and Social Assistance,Riverwise Mental Health LLC,E Mcandrews Rd # B,Medford,97504,Mental Health Services
6222,Health Care and Social Assistance,Rogue Mental Health Solutions,Crater Lake Ave,Medford,97504,Mental Health Services
6222,Health Care and Social Assistance,Rogue Valley,Highway 99 N # 7,Ashland,97520,Mental Health Services
6222,Health Care and Social Assistance,Southern OR Behavioral Health,W Main St # 1B,Medford,97501,Mental Health Services
6222,Health Care and Social Assistance,Summit Behavioral Consulting,Independence School Rd,Medford,97501,Mental Health Services
6222,Health Care and Social Assistance,Sunshine Counseling & Wellness,E Main St # 1,Ashland,97520,Mental Health Services
6222,Health Care and Social Assistance,Waggoner April,Fremont St,Ashland,97520,Mental Health Services
6223,Health Care and Social Assistance,Asante Health System,E Barnett Rd,Medford,97504,Specialty Hospitals-Except Psychiatric
6223,Health Care and Social Assistance,Genesis Recovery Ctr-Ctr,S 2nd St,Central Point,97502,Specialty Hospitals-Except Psychiatric
6223,Health Care and Social Assistance,RVMC Cancer Svc,E Barnett Rd,Medford,97504,Cancer Treatment Centers
6231,Health Care and Social Assistance,A Touch of Grace,Brookhurst St,Medford,97504,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Asante Lifeline,Doctors Park Dr,Medford,97504,Hospices
6231,Health Care and Social Assistance,Asante Rogue Regl Med Ctr Hspc,N Pacific Hwy,Talent,97540,Hospices
6231,Health Care and Social Assistance,Ashland Care Assoc,W Jackson Rd,Ashland,97520,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Ashley Manor Care Ctr,Brookhurst St,Medford,97504,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Avalon Health Care-Hearthstone,E Barnett Rd,Medford,97504,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Avamere Health,Stevens St,Medford,97504,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Bonaventure of Medford,E Mcandrews Rd,Medford,97504,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Casa Verde,Bailey Ave,Medford,97504,Adult Care Facilities
6231,Health Care and Social Assistance,Complete Care Health CTRS,Golf View Dr # A,Medford,97504,Health Care Facilities
6231,Health Care and Social Assistance,Crown Homes,Crater Lake Hwy,White City,97503,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Heirloom Living Ctr LLC,E Barnett Rd # G,Medford,97504,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Life Helpers,Hartley Rd,Phoenix,97535,Adult Care Facilities
6231,Health Care and Social Assistance,Linda Vista Nurse & Rehab Ctr,Maple St,Ashland,97520,Homes-Personal Care Facility
6231,Health Care and Social Assistance,Mcandrews House,E Mcandrews Rd,Medford,97504,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Rogue Valley Manor In Hme Care,Ellendale Dr,Medford,97504,Personal Care Homes
6231,Health Care and Social Assistance,Table Rock Memory Care Cmnty,Table Rock Rd,Medford,97501,Nursing & Convalescent Homes
6231,Health Care and Social Assistance,Waterford Operations LLC,Spring St # 90,Medford,97504,Nursing & Convalescent Homes
6233,Health Care and Social Assistance,Alderwood Assisted Living LLC,Alder St,Central Point,97502,Residential Care Homes
6233,Health Care and Social Assistance,Amh Senior Living LLC,E Main St,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Ashland Sky Senior Home LLC,Highway 66,Ashland,97520,Residential Care Homes
6233,Health Care and Social Assistance,Ashley Manor Care Ctr,Arrowhead Dr,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Avamere Health & Fitness Club,Spring St # 90,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Brookdale Eagle Point,Loto St,Eagle Point,97524,Residential Care Homes
6233,Health Care and Social Assistance,Brookdale Medford,E Barnett Rd,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Central Point Retirement Cmnty,Richardson Dr,Central Point,97502,Retirement Communities & Homes
6233,Health Care and Social Assistance,Crescent City Senior Living,E Main St # 2B,Medford,97504,Senior Citizens Housing
6233,Health Care and Social Assistance,Donald E Lewis Retirement Ctr,Ymca Way,Ashland,97520,Retirement Communities & Homes
6233,Health Care and Social Assistance,Eagle Point Senior Cmnty Ctr,Loto St,Eagle Point,97524,Senior Citizens Service Organizations
6233,Health Care and Social Assistance,Emeritus Mountain View,N Main St,Ashland,97520,Senior Citizens Housing
6233,Health Care and Social Assistance,Ezra Morgan Fine Home,Golf View Dr,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Fountain Plaza Retirement,Morrow Rd # Mgr,Medford,97504,Retirement Communities & Homes
6233,Health Care and Social Assistance,Generations LLC,Royal Ct,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Golden Hours Care,Lotus Ln,Central Point,97502,Homes-Adult
6233,Health Care and Social Assistance,Horton Plaza,Spring St # Office,Medford,97504,Retirement Communities & Homes
6233,Health Care and Social Assistance,Lakeland Senior Living,Loto St,Eagle Point,97524,Residential Care Homes
6233,Health Care and Social Assistance,Larson Creek Retirement Ctr,Ellendale Dr,Medford,97504,Retirement Communities & Homes
6233,Health Care and Social Assistance,Laurel Pines Retirement Lodge,Avenue A,White City,97503,Retirement Communities & Homes
6233,Health Care and Social Assistance,Maple Ridge Senior Living,N Main St,Ashland,97520,Residential Care Homes
6233,Health Care and Social Assistance,Medford Assisted Living LLC,Royal Ct Ofc,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Morrow Heights Assisted Living,Wards Creek Rd,Rogue River,97537,Residential Care Homes
6233,Health Care and Social Assistance,Mountain Meadows Realty,Mountain Meadows Dr,Ashland,97520,Retirement Communities & Homes
6233,Health Care and Social Assistance,Northridge Senior Living,E Barnett Rd,Medford,97504,Retirement Communities & Homes
6233,Health Care and Social Assistance,Pear Valley Senior Living,N Haskell St,Central Point,97502,Retirement Communities & Homes
6233,Health Care and Social Assistance,Pioneer Village,N 5th St,Jacksonville,97530,Retirement Communities & Homes
6233,Health Care and Social Assistance,PRS Community Housing,W Main St # 303,Medford,97501,Retirement Communities & Homes
6233,Health Care and Social Assistance,Quail Ridge Retirement Cmnty,Ellendale Dr Ofc,Medford,97504,Retirement Communities & Homes
6233,Health Care and Social Assistance,Ridgeview Assisted Living,Golf View Dr,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Robinson Adult Foster Care Inc,Blue Sky Way,Central Point,97502,Residential Care Homes
6233,Health Care and Social Assistance,Rogue River Estates,Poplar Dr Ofc,Medford,97504,Retirement Communities & Homes
6233,Health Care and Social Assistance,Rogue Valley Manor,Mira Mar Ave # 1,Medford,97504,Senior Citizens Housing
6233,Health Care and Social Assistance,Ross Knotts Retirement Ctr,Creekside Cir,Medford,97504,Retirement Communities & Homes
6233,Health Care and Social Assistance,RVM Eagle Point Housing Corp,Loto St,Eagle Point,97524,Senior Citizens Housing
6233,Health Care and Social Assistance,Skylark Assisted Living,Skylark Pl,Ashland,97520,Residential Care Homes
6233,Health Care and Social Assistance,Southern OR Friends of Hospice,S Modoc Ave,Medford,97504,Senior Citizens Housing
6233,Health Care and Social Assistance,Specialized Senior Care LLC,Jeanette Ave,Medford,97501,Residential Care Homes
6233,Health Care and Social Assistance,Springs At Anna Maria,Golf View Dr,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Springs At Veranda Park,Veranda Park Dr,Medford,97504,Residential Care Homes
6233,Health Care and Social Assistance,Trustwell Living Suncrest Plc,Suncrest Rd,Talent,97540,Residential Care Homes
6233,Health Care and Social Assistance,Twin Creeks Retirement,Twin Creeks Xing,Central Point,97502,Retirement Communities & Homes
6233,Health Care and Social Assistance,Weatherly Inn Medford LLC,Poplar Dr,Medford,97504,Independent Living Facilities
6233,Health Care and Social Assistance,Willow House,S B St,Phoenix,97535,Residential Care Homes
6233,Health Care and Social Assistance,Woollard Ipsen Management LLC,S 5th St # M,Central Point,97502,Residential Care Homes
1112,Vegetable and Melon Farming,Yocum & Sun,N Valley View Rd,Ashland,97520,Vegetable Farms
1113,Fruit and Tree Nut Farming,2HAWK Vineyard & Winery,N Phoenix Rd,Medford,97504,Vineyards
1113,Fruit and Tree Nut Farming,Ashland Vineyards & Winery,E Main St,Ashland,97520,Vineyards
1113,Fruit and Tree Nut Farming,Bayer Family Estate,Agate Rd,Eagle Point,97524,Vineyards
1113,Fruit and Tree Nut Farming,Bear Creek Orchards Inc,Royal Crest Rd,Medford,97504,Orchards
1113,Fruit and Tree Nut Farming,Daisy Creek,Shafer Ln,Jacksonville,97530,Vineyards
1113,Fruit and Tree Nut Farming,Dana Campbell Vineyards,N Mountain Ave,Ashland,97520,Vineyards
1113,Fruit and Tree Nut Farming,Dancin Vineyards,S Stage Rd,Medford,97501,Vineyards
1113,Fruit and Tree Nut Farming,Genesee Vineyards,Dead Indian Memorial Rd,Ashland,97520,Vineyards
1113,Fruit and Tree Nut Farming,Green Ridge Farm,Ramsey Rd,Gold Hill,97525,Orchards
1113,Fruit and Tree Nut Farming,Happy Goat Orchards LLC,N Main St,Ashland,97520,Orchards
1113,Fruit and Tree Nut Farming,Ironbird Vineyard,Kubli Rd,Grants Pass,97527,Vineyards
1113,Fruit and Tree Nut Farming,Irvine & Roberts Vineyards,Emigrant Creek Rd,Ashland,97520,Vineyards
1113,Fruit and Tree Nut Farming,Jaxon Vineyards,Joseph St,Medford,97501,Vineyards
1113,Fruit and Tree Nut Farming,Long Walk Vineyard,N Valley View Rd,Ashland,97520,Fruits & Tree Nuts NEC
1113,Fruit and Tree Nut Farming,Longsword Vineyard,Highway 238,Jacksonville,97530,Vineyards
1113,Fruit and Tree Nut Farming,Quady North,Highway 238,Jacksonville,97530,Vineyards
1113,Fruit and Tree Nut Farming,Rocky Knoll Vineyard,Hillcrest Rd,Medford,97504,Vineyards
1113,Fruit and Tree Nut Farming,Steelhead Run Vineyard LLC,Old Stage Rd,Central Point,97502,Vineyards
1113,Fruit and Tree Nut Farming,Stone River Vineyards,Pioneer Rd,Talent,97540,Vineyards
1113,Fruit and Tree Nut Farming,Tower View Vineyard,Quail Run Rd,Talent,97540,Vineyards
1113,Fruit and Tree Nut Farming,Upper Five Vineyard,N Fir St,Medford,97501,Vineyards
1113,Fruit and Tree Nut Farming,Valley View Vineyard,Applegate St,Jacksonville,97530,Vineyards
1113,Fruit and Tree Nut Farming,Valley View Vineyard,E Barnett Rd # 104,Medford,97501,Vineyards
1114,"Greenhouse, Nursery, and Floriculture Production",Fullbloom Greenhouse,Crater Lake Hwy,Central Point,97502,Greenhouses
1114,"Greenhouse, Nursery, and Floriculture Production",Lebeau Bamboo Nrsy-Call For An,Pioneer Rd,Medford,97501,Nursery and Tree Production
1114,"Greenhouse, Nursery, and Floriculture Production",Maha Mushrooms,W Hersey St,Ashland,97520,Mushrooms
1114,"Greenhouse, Nursery, and Floriculture Production",Pro Turf Intl LLC,Ashland St # 104,Ashland,97520,Turf
1119,Other Crop Farming,Aeromixer LLC,S Pacific Hwy,Phoenix,97535,Agricultural Products
1119,Other Crop Farming,Angel Farms LLC,Carpenter Hill Rd,Medford,97501,Farms
1119,Other Crop Farming,Applegate Soils,Rossanley Dr,Medford,97501,Cannabis Growers/Cultivators
1119,Other Crop Farming,Arbor Farms,Highway 238,Jacksonville,97530,Farms
1119,Other Crop Farming,Barking Moon Farm LLC,Thompson Creek Rd,Jacksonville,97530,Farms
1119,Other Crop Farming,Bohn Grown Farms LLC,Crater Lake Hwy,Central Point,97502,Farms
1119,Other Crop Farming,Brightwell Family Farm II,E Evans Creek Rd,Rogue River,97537,Farms
1119,Other Crop Farming,Bulk CBD Distributors,S 3rd St,Jacksonville,97530,Cannabis Growers/Cultivators
1119,Other Crop Farming,Corp Ranch,Neil Creek Rd,Ashland,97520,Field Crops-Except Cash Grains
1119,Other Crop Farming,Crack O Dawn Farm LLC,Highway 66,Ashland,97520,Farms
1119,Other Crop Farming,English Lavender Farm,Thompson Creek Rd,Jacksonville,97530,Farms
1119,Other Crop Farming,Evers Ridge Farm LLC,Cordelia Way,Medford,97501,Farms
1119,Other Crop Farming,Fern Valley Farms,Fern Valley Rd,Medford,97504,Farms
1119,Other Crop Farming,Firebird Farms,Dead Indian Memorial Rd,Ashland,97520,Farms
1119,Other Crop Farming,Fry Family Farm,Ross Ln,Medford,97501,Farms
1119,Other Crop Farming,Grace Bio Gardens Inc,Upper Applegate Rd,Jacksonville,97530,Farms
1119,Other Crop Farming,Grebenniki Farm LLC,Anderson Creek Rd,Talent,97540,Farms
1119,Other Crop Farming,Grown Rogue Intl Inc,Airport Rd,Medford,97504,Cannabis Growers/Cultivators
1119,Other Crop Farming,Helena Agri-Enterprises,S Fir St,Medford,97501,Agricultural Products
1119,Other Crop Farming,Herbivore Pharms LLC,Tower E,Medford,97504,Farms
1119,Other Crop Farming,Lavender Ally Farm LLC,Pleasant Creek Rd,Rogue River,97537,Farms
1119,Other Crop Farming,Lesley Farms LLC,Ashland Loop Rd,Ashland,97520,Farms
1119,Other Crop Farming,Lions Den Farms,Table Rock Rd,Central Point,97502,Farms
1119,Other Crop Farming,Magu Maiden Farms LLC,N Valley View Rd,Ashland,97520,Farms
1119,Other Crop Farming,Meadowlark Farms,,Gold Hill,97525,Farms
